x,y,z,yaw
2.051952287729364e-05,-4.897083086261623e-11,0.0,6.1069595176377105e-06
2.051952287729364e-05,-4.897083086261619e-11,0.0,6.1069595176375885e-06
2.051952287729364e-05,-4.897083086261615e-11,0.0,6.106959517637508e-06
2.051952287729364e-05,-4.897083086261611e-11,0.0,6.106959517637941e-06
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.0094149291097163
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009416119676265555
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009416130682105719
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009416130682105719
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009416243878162775
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009416341770907454
-0.01670743975946773,-0.010740856854282445,1.2731963988416202e-19,-0.009414824449484016
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415697665075995
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415697665075995
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009413579582778104
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009414184813420191
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009412637218936674
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009413202479321713
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009413202479321713
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009412790640693999
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009412865737675545
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009413633544153583
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.00941320744776954
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.00941320744776954
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009414977646719428
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.00941417749109415
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.00941553394214675
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415362805194465
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415362805194465
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.0094157051705558
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415958819246768
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415250205374153
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415889795825062
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009415889795825062
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009413999675083247
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.009414776063242897
-0.01670743975946773,-0.010740856854282445,1.2721376076575523e-19,-0.009413080928580711
-0.01670743975946773,-0.010740856854282445,1.2726670032495863e-19,-0.00941335709865108
