x,y,z,yaw,path_length,point_count
0.01798553426115855,-0.004509101138668483,1.0,-0.03798752802816171,6.379,360
0.02803130601746733,-0.004514410744751688,1.0,-0.040514857359412404,6.379,360
0.038089147196508966,-0.0045269700012690855,1.0,-0.043259494136134086,6.379,360
0.04817111155861295,-0.004554027090729187,1.0,-0.04621375478613616,6.379,360
0.05828925286410879,-0.004602830195640506,1.0,-0.0493699557372282,6.379,360
0.06845562487332603,-0.0046806274985115555,1.0,-0.05272041341721959,6.379,360
0.07868228134659415,-0.00479466718185085,1.0,-0.05625744425391991,6.379,360
0.08898127604424266,-0.004952197428166903,1.0,-0.05997336467513857,6.379,360
0.09936466272660109,-0.005160466419968228,1.0,-0.0638604911086851,6.379,360
0.10984449515399897,-0.0054267223397633365,1.0,-0.06791113998236893,6.379,360
0.12043282708676578,-0.005758213370060743,1.0,-0.07211762772399956,6.379,360
0.13114171228523103,-0.0061621876933689625,1.0,-0.07647227076138653,6.379,360
0.14198320450972426,-0.006645893492196506,1.0,-0.08096738552233926,6.379,360
0.15296913728112835,-0.00721644945685063,1.0,-0.08559533874234385,6.379,360
0.16410804868564344,-0.0078790366906272,1.0,-0.09034924990878856,6.379,360
0.17540593997732531,-0.008637344738503897,1.0,-0.09522281797896649,6.379,360
0.18686874715409726,-0.009495024777398773,1.0,-0.10020975681614902,6.379,360
0.19850240621388282,-0.010455727984229881,1.0,-0.10530378028360744,6.379,360
0.21031285315460532,-0.01152310553591527,1.0,-0.11049860224461312,6.379,360
0.22230602397418814,-0.012700808609372992,1.0,-0.1157879365624374,6.379,360
0.2344878546705548,-0.013992488381521107,1.0,-0.12116549710035164,6.379,360
0.24686428124162857,-0.015401796029277659,1.0,-0.1266249977216272,6.379,360
0.259441239685333,-0.016932382729560703,1.0,-0.13216015228953543,6.379,360
0.27222466599959133,-0.01858789965928829,1.0,-0.13776467466734763,6.379,360
0.2852204961823271,-0.02037199799537847,1.0,-0.1434322787183352,6.379,360
0.2984346600885167,-0.02228832513204298,1.0,-0.14915668003928195,6.379,360
0.3118717852683924,-0.024339726529754965,1.0,-0.15493196173161453,6.379,360
0.3255335936582988,-0.026527258428900954,1.0,-0.16075302684815596,6.379,360
0.33942141404597864,-0.028851734976663376,1.0,-0.1666148893865271,6.379,360
0.35353657521917464,-0.03131397032022467,1.0,-0.17251256334434897,6.379,360
0.36788040596562954,-0.03391477860676727,1.0,-0.1784410627192424,6.379,360
0.38245423507308607,-0.036654973983473595,1.0,-0.18439540150882833,6.379,360
0.3972593913292867,-0.039535370597526084,1.0,-0.19037059371072756,6.379,360
0.4122972035219745,-0.04255678259610716,1.0,-0.1963616533225611,6.379,360
0.42756900043889196,-0.04572002412639927,1.0,-0.20236359434194975,6.379,360
0.4430761108677817,-0.04902590933558484,1.0,-0.20837143076651451,6.379,360
